timestamp,pm_2_5,pm_10,temperature,humidity
2021-08-19 02:00:00,8.088235294117647,9.377777777777778,27.63324316176472,82.34045375000002
2021-08-19 03:00:00,12.078125,13.6015625,27.10842154411765,84.57705625000003
2021-08-19 05:00:00,12.55555555555556,14.29365079365079,26.3499319402985,87.16661925925929
2021-08-19 06:00:00,12.82945736434108,14.65116279069767,25.79236759398497,88.8392772932331
2021-08-19 07:00:00,12.12781954887218,14.12781954887218,25.79330485294117,89.1369794852941
2021-08-19 08:00:00,12.85,14.65833333333333,26.79207067164179,85.75923208955224
2021-08-19 10:00:00,8.619834710743802,10.20661157024793,29.65525463768116,77.21542710144922
2021-08-19 11:00:00,8.865079365079366,10.23015873015873,30.57682666666667,74.26965094202897
2021-08-19 12:00:00,6.338842975206612,7.413223140495868,31.41826036496352,69.2026380291971
2021-08-19 13:00:00,6.458015267175573,7.938931297709924,31.85030888059704,66.73004843283583
2021-08-19 14:00:00,7.645161290322581,8.910569105691057,31.4143062222222,69.15931340740741
2021-08-19 15:00:00,8.37984496124031,9.689922480620154,31.36496776978417,72.69538546762585
2021-08-19 16:00:00,8.736434108527131,9.976744186046512,31.01548375000001,74.03723382352939
2021-08-19 17:00:00,13.18320610687023,14.76923076923077,30.5010131617647,74.03466470588234
2021-08-19 18:00:00,11.27611940298507,12.78358208955224,30.24887818840581,74.68843427536231
2021-08-19 19:00:00,5.338461538461538,6.092307692307692,28.87171798507464,78.05803798507463
2021-08-19 20:00:00,4.826771653543307,5.629921259842519,27.53441369565218,81.66005978102183
2021-08-19 21:00:00,8.267175572519085,10.03053435114504,27.09688440298506,83.42932340740742
2021-08-19 23:00:00,1.558139534883721,2.310077519379845,27.70292942857142,82.69411250000002
2021-08-20 00:00:00,2.384,3.208,27.53762273381294,83.34308652173911
2021-08-20 01:00:00,1.803149606299213,2.511811023622047,27.1670010526316,85.0660065185185
2021-08-20 02:00:00,4.448,5.6,27.09544037878788,85.23488530303035
2021-08-20 03:00:00,3.518796992481203,4.421052631578948,26.9708614074074,85.09519022222224
2021-08-20 04:00:00,3.782945736434109,4.775193798449612,27.12340935251798,84.65305913669066
2021-08-20 05:00:00,8.661654135338345,9.962406015037594,26.85923801470589,86.52043669117649
2021-08-20 08:00:00,9.84375,11.703125,27.2360265467626,85.82159086330934
2021-08-20 09:00:00,3.3515625,4.25,29.06650145985403,78.14324452554749
2021-08-20 10:00:00,2.180451127819549,2.804511278195489,30.91842171428571,71.56656792857143
2021-08-20 11:00:00,3.015625,3.6015625,32.78824594202898,65.41083811594204
2021-08-20 12:00:00,4.676923076923077,5.423076923076923,33.59875496296298,63.11501074074074
2021-08-20 13:00:00,5.6171875,6.34375,32.62111744525547,67.59576321167883
2021-08-20 14:00:00,3.696969696969697,4.21969696969697,34.16959201492538,58.82171843283581
2021-08-20 15:00:00,6.936507936507937,7.801587301587301,31.68387240601504,67.80342894736843
2021-08-20 16:00:00,7.62962962962963,8.518518518518519,32.94817485294118,65.19334095588233
2021-08-20 17:00:00,9.765625,10.796875,31.88367861313867,66.65939401459855
2021-08-20 18:00:00,5.78125,7.0,28.57146462121212,77.86592819548872
2021-08-20 19:00:00,8.706349206349206,10.67460317460317,28.61737460431656,74.04839949640292
2021-08-21 00:00:00,12.60655737704918,14.10655737704918,27.09994434782607,85.4453381884058
2021-08-21 02:00:00,11.640625,13.4921875,26.79432617647059,86.95113411764706
2021-08-21 03:00:00,6.584745762711864,7.788135593220339,26.86457350364963,86.14691474452559
2021-08-21 04:00:00,8.78740157480315,10.18110236220472,26.53058362318841,87.39216608695654
2021-08-21 05:00:00,7.032258064516129,8.233870967741936,25.74363080882352,89.63227992647059
2021-08-21 06:00:00,6.992805755395683,8.179856115107913,25.87188236486487,89.11372932432434
2021-08-21 07:00:00,6.658119658119658,7.732758620689655,25.96388193548386,88.14178604838712
2021-08-21 08:00:00,6.317073170731708,7.569105691056911,26.50676297101449,86.87474318840577
2021-08-21 09:00:00,4.578512396694215,5.413223140495868,28.740439352518,78.92556741007196
2021-08-21 10:00:00,5.926829268292683,7.024390243902439,29.61907474074075,76.20314814814816
2021-08-21 11:00:00,6.748031496062992,7.818897637795276,30.51773686131387,74.09648562043796
2021-08-21 12:00:00,8.867768595041323,9.884297520661155,32.99844,64.79168095588234
2021-08-21 13:00:00,6.873015873015873,7.504,33.50998686131386,60.14889240875912
2021-08-21 14:00:00,8.699186991869919,9.447154471544716,33.10003132352943,62.35455624999998
2021-08-21 15:00:00,6.254098360655738,7.065573770491803,32.35381984848483,67.18567015151508
2021-08-21 16:00:00,5.398373983739837,6.195121951219512,32.18354956521739,67.28793057971016
2021-08-21 17:00:00,6.08130081300813,7.154471544715447,28.68142597014924,78.44327231343286
2021-08-21 18:00:00,12.34920634920635,14.83333333333333,28.50197963235294,81.70114463235294
2021-08-21 19:00:00,5.066115702479339,5.950413223140496,28.11362249999997,84.0055494117647
2021-08-21 20:00:00,10.68461538461538,11.95384615384615,28.23059597122303,82.94555122302162
2021-08-21 21:00:00,3.209677419354839,3.82258064516129,27.99484488721805,83.41612669172932
2021-08-21 22:00:00,5.251968503937008,6.267716535433071,27.36066782608696,86.20151079710143
2021-08-21 23:00:00,12.5702479338843,14.54545454545454,27.61185933823528,86.22550132352941
2021-08-22 00:00:00,6.921259842519685,7.704,27.60376536,86.33752392000005
2021-08-22 01:00:00,7.07258064516129,8.284552845528456,27.01138639705882,87.51075941176475
2021-08-22 02:00:00,7.969230769230769,9.23076923076923,26.42944410447761,89.50749664179105
