,timestamp,timezone,humidity,pm_10,pm_2_5,temperature
56,2021-10-11 07:00:00,Asia/Bangkok,83.63251175,19.35716865,18.00578035,27.51388501
57,2021-10-12 07:00:00,Asia/Bangkok,85.04344638,9.589863408,9.016534867,26.32355568
58,2021-10-13 07:00:00,Asia/Bangkok,84.87551325,3.613112392,3.216060497,26.14148885
59,2021-10-14 07:00:00,Asia/Bangkok,80.69601081,11.47824524,10.62567422,27.35770356
60,2021-10-15 07:00:00,Asia/Bangkok,79.46190733,14.64211283,13.72286125,26.64876549
61,2021-10-16 07:00:00,Asia/Bangkok,85.89858832,2.371716445,2.113227894,24.80489134
62,2021-10-17 07:00:00,Asia/Bangkok,88.1960788,0.918705036,0.76607977,24.31009438
63,2021-10-18 07:00:00,Asia/Bangkok,79.47564922,2.790438533,2.392882818,24.72299257
64,2021-10-19 07:00:00,Asia/Bangkok,79.08416362,7.43700504,6.750269881,26.41371681
65,2021-10-20 07:00:00,Asia/Bangkok,87.04209898,10.73238925,10.12273057,25.54147465
66,2021-10-21 07:00:00,Asia/Bangkok,86.83986178,13.16131335,12.39957189,26.66492439
67,2021-10-22 07:00:00,Asia/Bangkok,84.25200336,5.384005764,4.921886249,26.94210285
68,2021-10-23 07:00:00,Asia/Bangkok,85.67041818,4.690882135,4.224157095,26.43878809
69,2021-10-24 07:00:00,Asia/Bangkok,91.1357852,2.436580238,2.149614576,24.39046748
70,2021-10-25 07:00:00,Asia/Bangkok,86.91330315,9.041189112,8.490329513,25.18010416
71,2021-10-26 07:00:00,Asia/Bangkok,84.35438983,12.74710983,12.09067919,25.20213574
72,2021-10-27 07:00:00,Asia/Bangkok,81.71707178,23.88717765,22.56104547,26.04545331
73,2021-10-28 07:00:00,Asia/Bangkok,80.05641949,21.73563636,20.40581818,27.15281286
74,2021-10-29 07:00:00,Asia/Bangkok,80.44825586,11.77725801,10.98272138,26.97565894
75,2021-10-30 07:00:00,Asia/Bangkok,84.53518458,20.2878518,18.88279302,26.19520992
76,2021-10-31 07:00:00,Asia/Bangkok,90.32232411,8.158878505,7.616241466,25.16522821
77,2021-11-01 07:00:00,Asia/Bangkok,85.70915275,9.614085519,9.056773266,26.47195351
78,2021-11-02 07:00:00,Asia/Bangkok,85.07285981,4.986216902,4.576351106,26.25437257
79,2021-11-03 07:00:00,Asia/Bangkok,85.49271307,6.154889365,5.76302641,26.23623524
80,2021-11-04 07:00:00,Asia/Bangkok,84.18283447,13.00668502,12.20322327,26.76575872
81,2021-11-05 07:00:00,Asia/Bangkok,83.45072492,13.66294562,12.68178546,26.26562846
82,2021-11-06 07:00:00,Asia/Bangkok,82.03254324,14.30654001,13.33455077,26.43163974
83,2021-11-07 07:00:00,Asia/Bangkok,80.62576728,15.22971336,14.26766249,27.06715033
84,2021-11-08 07:00:00,Asia/Bangkok,82.22774503,17.65411682,16.70699965,26.78937692
85,2021-11-09 07:00:00,Asia/Bangkok,82.63572514,23.00162127,21.76636423,26.93258134
86,2021-11-10 07:00:00,Asia/Bangkok,86.38019319,23.4087517,21.87516961,25.53582
87,2021-11-11 07:00:00,Asia/Bangkok,82.77042534,20.73081081,19.39985591,25.84106887
88,2021-11-12 07:00:00,Asia/Bangkok,80.71526512,20.03883149,18.58084046,26.50461056
89,2021-11-13 07:00:00,Asia/Bangkok,80.04196586,20.08052231,19.00797969,26.8463154
90,2021-11-14 07:00:00,Asia/Bangkok,83.73744452,22.24140508,21.09529148,24.93435409
91,2021-11-15 07:00:00,Asia/Bangkok,84.26720125,29.93328419,27.39513454,24.37442435
92,2021-11-16 07:00:00,Asia/Bangkok,81.6271129,30.91841235,28.35268185,25.71680979
93,2021-11-17 07:00:00,Asia/Bangkok,77.64124456,26.67007435,24.7036693,26.77873296
94,2021-11-18 07:00:00,Asia/Bangkok,80.35989921,26.10103499,24.34334975,26.23876728
95,2021-11-19 07:00:00,Asia/Bangkok,87.13497316,29.54936461,27.38153395,24.91113432
96,2021-11-20 07:00:00,Asia/Bangkok,77.61494319,24.84546271,22.73686574,26.98527611
97,2021-11-21 07:00:00,Asia/Bangkok,77.75294786,30.21050025,26.91728579,27.72779204
98,2021-11-22 07:00:00,Asia/Bangkok,79.13920628,20.54670094,19.36188437,26.66752742
99,2021-11-23 07:00:00,Asia/Bangkok,75.93027252,8.900873138,7.834273987,22.87717911
100,2021-11-24 07:00:00,Asia/Bangkok,75.53127151,16.32458354,14.89399293,25.89566893
101,2021-11-25 07:00:00,Asia/Bangkok,73.09001692,19.58584859,18.16229589,27.11555873
102,2021-11-26 07:00:00,Asia/Bangkok,80.44887141,25.50115154,24.28038674,25.86374964
103,2021-11-27 07:00:00,Asia/Bangkok,93.26565339,21.29575472,19.91603774,23.83855797
104,2021-11-28 07:00:00,Asia/Bangkok,78.78779765,10.39714108,9.740211311,25.52969988
105,2021-11-29 07:00:00,Asia/Bangkok,93.7674881,14.59150327,13.71405229,21.63041186
106,2021-11-30 07:00:00,Asia/Bangkok,88.60175077,22.2086514,20.90585242,23.34621067
107,2021-12-01 07:00:00,Asia/Bangkok,80.70193739,28.68085106,27.05633803,25.87940964
108,2021-12-02 07:00:00,Asia/Bangkok,76.43515718,27.00841852,24.75706554,21.73681954
109,2021-12-03 07:00:00,Asia/Bangkok,71.55446259,29.69023569,26.73448773,23.46450635
110,2021-12-04 07:00:00,Asia/Bangkok,70.64701123,24.37484737,22.70260374,22.62486741
111,2021-12-05 07:00:00,Asia/Bangkok,76.68242928,30.15410323,27.51949499,20.73118941
112,2021-12-06 07:00:00,Asia/Bangkok,72.28961457,28.38442478,25.30442478,20.17779573
113,2021-12-07 07:00:00,Asia/Bangkok,70.88941178,31.27855153,27.97111034,19.96721168
114,2021-12-08 07:00:00,Asia/Bangkok,77.4244913,46.4078026,38.5921974,20.18752646
115,2021-12-09 07:00:00,Asia/Bangkok,79.03733976,49.87902145,41.23391421,20.77401674
116,2021-12-10 07:00:00,Asia/Bangkok,79.27107227,36.09976951,31.59276316,21.41844057
117,2021-12-11 07:00:00,Asia/Bangkok,81.20027106,27.24863476,25.12238998,21.89060568
118,2021-12-12 07:00:00,Asia/Bangkok,78.47353902,24.63642909,23.15082793,23.33268863
119,2021-12-13 07:00:00,Asia/Bangkok,78.98672912,27.08375819,24.90826356,23.01251438
120,2021-12-14 07:00:00,Asia/Bangkok,79.32565696,29.28357143,26.41205851,22.1049002
121,2021-12-15 07:00:00,Asia/Bangkok,79.51751412,29.74459654,27.01691256,21.84110601
122,2021-12-16 07:00:00,Asia/Bangkok,79.67076565,32.93273056,29.57757685,21.34792011
123,2021-12-17 07:00:00,Asia/Bangkok,77.68736765,26.52087833,24.25989921,21.64756216
124,2021-12-18 07:00:00,Asia/Bangkok,70.44455386,21.92429704,19.98630137,22.07507451
125,2021-12-19 07:00:00,Asia/Bangkok,70.27481076,26.79891892,24.76216216,23.5346153
126,2021-12-20 07:00:00,Asia/Bangkok,70.68307359,37.86697909,32.68324324,21.87476776
127,2021-12-21 07:00:00,Asia/Bangkok,75.04417876,39.66414687,33.61079137,19.94836026
128,2021-12-22 07:00:00,Asia/Bangkok,77.35198151,42.3314121,35.50756484,20.18414307
129,2021-12-23 07:00:00,Asia/Bangkok,76.40529361,40.4199494,34.39934948,20.52897025
130,2021-12-24 07:00:00,Asia/Bangkok,77.00592509,45.40193966,38.09978464,21.58367478
131,2021-12-25 07:00:00,Asia/Bangkok,77.45260662,44.95070169,37.78041757,22.36040711
132,2021-12-26 07:00:00,Asia/Bangkok,79.79004762,53.03670385,43.52320979,22.45831188
133,2021-12-27 07:00:00,Asia/Bangkok,82.23554801,48.71202304,40.51061533,22.78519411
134,2021-12-28 07:00:00,Asia/Bangkok,79.88581607,35.60071942,31.63705036,23.38924323
135,2021-12-29 07:00:00,Asia/Bangkok,77.82838208,24.73640619,22.867843,22.91906048
136,2021-12-30 07:00:00,Asia/Bangkok,75.51517789,20.83021583,19.08956835,23.30652752
137,2021-12-31 07:00:00,Asia/Bangkok,78.66965479,18.28854467,17.12207418,23.2920476
138,2022-01-01 07:00:00,Asia/Bangkok,77.73728747,29.35202377,26.03157504,23.47345842
139,2022-01-02 07:00:00,Asia/Bangkok,76.84407092,26.84089273,24.93304536,23.56776337
140,2022-01-03 07:00:00,Asia/Bangkok,76.0687996,23.66223022,22.08453237,22.47723607
141,2022-01-04 07:00:00,Asia/Bangkok,74.90731875,22.24621485,20.49981982,22.17556947
142,2022-01-05 07:00:00,Asia/Bangkok,75.92592256,22.19985596,20.77457688,21.98270827
143,2022-01-06 07:00:00,Asia/Bangkok,75.60497981,19.4257995,18.19475386,21.96106182
144,2022-01-07 07:00:00,Asia/Bangkok,71.33973372,14.98018018,13.95459459,21.92413482
145,2022-01-08 07:00:00,Asia/Bangkok,74.07384545,27.58131987,25.30389329,22.4545381
146,2022-01-09 07:00:00,Asia/Bangkok,75.65098921,25.48434689,23.47355164,22.51576448
147,2022-01-10 07:00:00,Asia/Bangkok,73.18603053,16.90666667,15.76792793,22.21748378
148,2022-01-11 07:00:00,Asia/Bangkok,72.21080793,17.34737221,16.16552717,21.99479604
149,2022-01-12 07:00:00,Asia/Bangkok,70.01129243,20.61372619,19.21372126,22.66904847
150,2022-01-13 07:00:00,Asia/Bangkok,71.31979072,42.16792793,36.07567568,24.34567207
151,2022-01-14 07:00:00,Asia/Bangkok,74.77885217,41.22466643,35.54489722,23.71658944
152,2022-01-15 07:00:00,Asia/Bangkok,76.77336707,46.6537077,39.18394528,23.67797588
153,2022-01-16 07:00:00,Asia/Bangkok,77.15118452,47.54850343,39.85255948,24.32254701
154,2022-01-17 07:00:00,Asia/Bangkok,86.98421312,15.57251082,14.49386724,22.039238
155,2022-01-18 07:00:00,Asia/Bangkok,77.52583277,17.98164807,16.1705036,23.22626167
156,2022-01-19 07:00:00,Asia/Bangkok,80.19408774,27.67532468,24.61016949,22.82439984
157,2022-01-20 07:00:00,Asia/Bangkok,83.3563401,32.32095204,29.39675676,21.55833259
158,2022-01-21 07:00:00,Asia/Bangkok,83.49397051,29.48073461,27.44184372,21.72065723
159,2022-01-22 07:00:00,Asia/Bangkok,84.65473945,22.4445245,20.27537797,21.17135316
160,2022-01-23 07:00:00,Asia/Bangkok,74.79906042,15.29460432,13.98274002,21.00083183
161,2022-01-24 07:00:00,Asia/Bangkok,70.1048755,20.26928623,18.42826244,20.12144642
162,2022-01-25 07:00:00,Asia/Bangkok,70.08505691,27.12207418,24.17752971,20.72885929
163,2022-01-26 07:00:00,Asia/Bangkok,67.40885521,16.16618705,14.70323741,21.25271731
164,2022-01-27 07:00:00,Asia/Bangkok,70.67949299,22.50144092,20.50738207,21.226864
165,2022-01-28 07:00:00,Asia/Bangkok,69.50634936,19.82733813,18.20439007,21.30346613
166,2022-01-29 07:00:00,Asia/Bangkok,68.49864843,18.65046796,17.04965815,22.18059599
167,2022-01-30 07:00:00,Asia/Bangkok,65.0732577,16.39452844,14.96939143,22.64982413
168,2022-01-31 07:00:00,Asia/Bangkok,63.0710642,20.29420238,18.23470122,20.72056271
169,2022-02-01 07:00:00,Asia/Bangkok,63.24252516,26.12338129,23.54512765,19.77804505
170,2022-02-02 07:00:00,Asia/Bangkok,60.41864033,22.44664744,20.00468637,20.66517837
171,2022-02-03 07:00:00,Asia/Bangkok,56.87341624,16.78242075,15.16744689,22.0470924
172,2022-02-04 07:00:00,Asia/Bangkok,57.59044508,19.08992806,17.50125854,21.70754878
173,2022-02-05 07:00:00,Asia/Bangkok,65.30822292,35.58713618,31.02048886,24.38936675
174,2022-02-06 07:00:00,Asia/Bangkok,84.91465424,27.27419935,25.23965455,22.74145372
175,2022-02-07 07:00:00,Asia/Bangkok,82.92163329,22.82217423,21.5649982,22.46732186
176,2022-02-08 07:00:00,Asia/Bangkok,68.31126424,12.67806986,11.78689705,23.02657291
177,2022-02-09 07:00:00,Asia/Bangkok,66.02897476,12.9989197,11.9388049,21.67130634
178,2022-02-10 07:00:00,Asia/Bangkok,61.19764796,17.32338129,15.76123697,21.91528476
179,2022-02-11 07:00:00,Asia/Bangkok,55.24087966,18.07722844,16.60786436,22.00336595
180,2022-02-12 07:00:00,Asia/Bangkok,59.75525141,30.57297297,27.72144144,23.35657724
181,2022-02-13 07:00:00,Asia/Bangkok,59.74541443,35.302267,31.38611011,23.48126122
182,2022-02-14 07:00:00,Asia/Bangkok,52.19440699,37.50577201,32.43181818,22.95838762
183,2022-02-15 07:00:00,Asia/Bangkok,59.02745944,49.71336207,41.25,24.26083842
184,2022-02-16 07:00:00,Asia/Bangkok,70.23339565,40.17837838,34.94990991,25.72015763
185,2022-02-17 07:00:00,Asia/Bangkok,70.66149041,33.13781936,30.05973372,26.5472946
186,2022-02-18 07:00:00,Asia/Bangkok,79.02656774,39.62437096,35.27174694,25.59240841
187,2022-02-19 07:00:00,Asia/Bangkok,80.81171807,23.30650377,21.5418613,26.46573829
188,2022-02-20 07:00:00,Asia/Bangkok,93.56441031,24.93304536,23.36537077,22.85143247
189,2022-02-21 07:00:00,Asia/Bangkok,70.29467093,20.75323741,19.33309353,24.3562278
190,2022-02-22 07:00:00,Asia/Bangkok,63.56780723,35.3574514,31.33957508,25.27102686
191,2022-02-23 07:00:00,Asia/Bangkok,70.36640481,41.52446043,35.14557872,24.80557279
192,2022-02-24 07:00:00,Asia/Bangkok,67.54506266,44.26346223,37.14925913,24.58792311
193,2022-02-25 07:00:00,Asia/Bangkok,67.06132621,37.65395683,32.70550162,24.12761087
194,2022-02-26 07:00:00,Asia/Bangkok,65.39868757,44.79833755,37.6288399,24.59630038
195,2022-02-27 07:00:00,Asia/Bangkok,66.85912953,57.46018651,46.56312769,24.98469728
196,2022-02-28 07:00:00,Asia/Bangkok,60.42878081,60.84394103,49.04746494,25.93471007
197,2022-03-01 07:00:00,Asia/Bangkok,59.92080889,63.551341,51.38873995,26.90138837
198,2022-03-02 07:00:00,Asia/Bangkok,55.99146998,66.03656716,53.7079448,26.94573575
199,2022-03-03 07:00:00,Asia/Bangkok,61.17427341,69.21536939,58.28519618,27.12992523
200,2022-03-04 07:00:00,Asia/Bangkok,62.13955404,66.70666667,55.70317003,27.9462499
201,2022-03-05 07:00:00,Asia/Bangkok,60.77886157,69.61599424,59.02951764,28.13664573
202,2022-03-06 07:00:00,Asia/Bangkok,60.43861532,57.31698521,47.41341991,28.46192933
203,2022-03-07 07:00:00,Asia/Bangkok,57.17256,52.43617404,43.21603163,29.50384231
204,2022-03-08 07:00:00,Asia/Bangkok,70.25249101,49.15677814,42.41136282,28.12035082
205,2022-03-09 07:00:00,Asia/Bangkok,76.07183677,26.69981982,24.85045045,26.4105045
206,2022-03-10 07:00:00,Asia/Bangkok,73.33349603,41.37914863,35.55627706,28.10899453
207,2022-03-11 07:00:00,Asia/Bangkok,65.64402265,46.33261183,38.97077922,29.94614934
208,2022-03-12 07:00:00,Asia/Bangkok,70.50654456,54.20713256,44.4328412,29.40008237
209,2022-03-13 07:00:00,Asia/Bangkok,67.1828168,49.48955331,41.01368383,29.8876413
210,2022-03-14 07:00:00,Asia/Bangkok,65.03968007,52.24982001,42.96400288,30.55516485
211,2022-03-15 07:00:00,Asia/Bangkok,63.94165351,49.93944888,41.32596084,30.34162689
212,2022-03-16 07:00:00,Asia/Bangkok,68.52308338,45.25263924,38.15185725,28.71869046
213,2022-03-17 07:00:00,Asia/Bangkok,74.96718453,56.43581446,45.93062545,27.9462581
214,2022-03-18 07:00:00,Asia/Bangkok,59.02154719,57.01803752,46.49422799,29.81927217
215,2022-03-19 07:00:00,Asia/Bangkok,64.21807691,65.04682997,52.34257925,28.23465612
216,2022-03-20 07:00:00,Asia/Bangkok,67.71053418,52.04571634,42.75845932,27.21580085
217,2022-03-21 07:00:00,Asia/Bangkok,62.94248607,43.73612112,37.02234234,29.16627646
218,2022-03-22 07:00:00,Asia/Bangkok,68.18380473,18.57467532,17.20295602,29.20937816
219,2022-03-23 07:00:00,Asia/Bangkok,78.82129796,12.17391304,11.54222063,27.37731171
220,2022-03-24 07:00:00,Asia/Bangkok,76.01445818,11.31142241,10.50071839,27.6230091
221,2022-03-25 07:00:00,Asia/Bangkok,65.91236208,29.48719798,26.48972232,28.46759743
222,2022-03-26 07:00:00,Asia/Bangkok,64.78271579,42.01551227,35.92171717,28.36246776
223,2022-03-27 07:00:00,Asia/Bangkok,56.84649264,46.38040346,38.64746129,29.36576345
224,2022-03-28 07:00:00,Asia/Bangkok,64.05686431,56.34762248,45.754683,28.60428338
225,2022-03-29 07:00:00,Asia/Bangkok,65.25457779,64.33826715,53.96570397,28.82112578
226,2022-03-30 07:00:00,Asia/Bangkok,73.54020912,50.94881038,43.2935879,27.8804837
227,2022-03-31 07:00:00,Asia/Bangkok,63.62728588,59.03705036,47.80035971,29.3497756
228,2022-04-01 07:00:00,Asia/Bangkok,60.15038764,59.93261261,48.94022326,29.98767725
229,2022-04-02 07:00:00,Asia/Bangkok,72.85154306,42.22846847,36.32432432,28.06804816
230,2022-04-03 07:00:00,Asia/Bangkok,85.19194865,4.166666667,3.791216703,20.73191129
231,2022-04-04 07:00:00,Asia/Bangkok,65.70699475,5.341981982,4.897657658,23.44762876
232,2022-04-05 07:00:00,Asia/Bangkok,65.66051739,25.18365142,22.57148001,26.43123508
233,2022-04-06 07:00:00,Asia/Bangkok,63.8089064,36.18194894,31.4264653,28.16752992
234,2022-04-07 07:00:00,Asia/Bangkok,72.04485893,59.67910177,49.57892831,27.23508991
235,2022-04-08 07:00:00,Asia/Bangkok,89.99048562,70.33213902,60.40809746,23.15220037
236,2022-04-09 07:00:00,Asia/Bangkok,78.05146959,81.65463732,74.44752975,26.32830594
237,2022-04-10 07:00:00,Asia/Bangkok,72.25373568,67.94284687,58.16319195,27.76076048
238,2022-04-11 07:00:00,Asia/Bangkok,70.18649395,60.6084446,48.94911584,28.0691375
239,2022-04-12 07:00:00,Asia/Bangkok,71.16792909,57.89902633,47.09632035,27.40637092
240,2022-04-13 07:00:00,Asia/Bangkok,67.76121169,61.05007205,50.87608069,28.75074401
241,2022-04-14 07:00:00,Asia/Bangkok,64.76938732,71.54902772,63.22249793,29.24799507
242,2022-04-15 07:00:00,Asia/Bangkok,68.06605561,74.14698447,63.13749549,29.5199913
243,2022-04-16 07:00:00,Asia/Bangkok,66.90001461,61.11219336,50.64190408,30.43677908
244,2022-04-17 07:00:00,Asia/Bangkok,62.46480354,60.54643629,49.67662946,30.78908343
245,2022-04-18 07:00:00,Asia/Bangkok,63.45120676,50.13496052,41.42893037,30.31532511
246,2022-04-19 07:00:00,Asia/Bangkok,75.87662522,33.85431918,29.43134383,27.58285807
247,2022-04-20 07:00:00,Asia/Bangkok,83.29091406,17.05784526,15.9681966,25.40200092
248,2022-04-21 07:00:00,Asia/Bangkok,77.4017998,18.91224189,17.74935496,26.08047441
249,2022-04-22 07:00:00,Asia/Bangkok,84.93260308,25.66486486,23.81081081,24.80349481
250,2022-04-23 07:00:00,Asia/Bangkok,75.52932903,31.12549729,28.53417722,27.66676452
251,2022-04-24 07:00:00,Asia/Bangkok,70.39037438,33.67099567,30.01153153,29.23191809
252,2022-04-25 07:00:00,Asia/Bangkok,68.78468307,37.83855856,33,30.64665114
253,2022-04-26 07:00:00,Asia/Bangkok,65.70946892,43.35277178,36.52987761,31.49822669
254,2022-04-27 07:00:00,Asia/Bangkok,75.85303941,45.2352518,37.66246851,29.06644408
255,2022-04-28 07:00:00,Asia/Bangkok,69.10076278,49.46870504,40.62446043,30.46924395
256,2022-04-29 07:00:00,Asia/Bangkok,66.69558102,45.93646209,38.3631769,31.02715319
257,2022-04-30 07:00:00,Asia/Bangkok,72.27373334,42.95746215,36.3702235,29.98566938
258,2022-05-01 07:00:00,Asia/Bangkok,72.74324837,28.48329141,25.67396768,28.69499788
259,2022-05-02 07:00:00,Asia/Bangkok,75.19221806,27.53340517,25.37284483,28.08013252
260,2022-05-03 07:00:00,Asia/Bangkok,76.00358643,18.21237337,16.99168174,26.42394647
261,2022-05-04 07:00:00,Asia/Bangkok,71.99455243,20.56229686,19.21812929,26.58111302
262,2022-05-05 07:00:00,Asia/Bangkok,68.18161101,31.48920086,28.33297336,28.00193757
263,2022-05-06 07:00:00,Asia/Bangkok,68.24990179,36.62238267,31.73800072,28.83820705
264,2022-05-07 07:00:00,Asia/Bangkok,78.22078748,23.57591057,21.14780101,27.50034105
265,2022-05-08 07:00:00,Asia/Bangkok,85.9574401,7.328772056,6.874324811,25.91350972
266,2022-05-09 07:00:00,Asia/Bangkok,84.52599435,4.802019473,4.398918919,26.71515729
267,2022-05-10 07:00:00,Asia/Bangkok,79.30908402,9.36036036,8.718558559,28.31764175
268,2022-05-11 07:00:00,Asia/Bangkok,83.63956147,3.515118397,3.191187181,26.96989663
269,2022-05-12 07:00:00,Asia/Bangkok,88.73793549,4.521352313,4.075800712,26.63489148
270,2022-05-13 07:00:00,Asia/Bangkok,88.85765483,9.612554113,8.774449657,26.95008864
271,2022-05-14 07:00:00,Asia/Bangkok,81.16387302,17.45984876,16.00684192,28.45503992
272,2022-05-15 07:00:00,Asia/Bangkok,79.3761028,10.67867435,9.626349892,28.7164467
273,2022-05-16 07:00:00,Asia/Bangkok,80.96035007,16.08551724,14.59034483,28.84634422
274,2022-05-17 07:00:00,Asia/Bangkok,76.38895962,15.01329501,13.70283866,29.39225143
275,2022-05-18 07:00:00,Asia/Bangkok,82.53692841,6.304379038,5.742734123,27.22862293
276,2022-05-19 07:00:00,Asia/Bangkok,93.56812965,6.737522442,6.163734291,25.51722333
277,2022-05-20 07:00:00,Asia/Bangkok,91.48323728,9.684852836,9.006460876,25.9989421
278,2022-05-21 07:00:00,Asia/Bangkok,95.41097116,3.997094079,3.666545587,24.68499611
279,2022-05-22 07:00:00,Asia/Bangkok,97.3758563,4.149603461,3.828828829,24.12852247
280,2022-05-23 07:00:00,Asia/Bangkok,81.56070333,16.38594595,14.80612613,27.55758985
281,2022-05-24 07:00:00,Asia/Bangkok,78.94674232,11.98992806,10.58554996,27.76413962
282,2022-05-25 07:00:00,Asia/Bangkok,83.35129632,7.874685817,7.048456569,26.87649249
283,2022-05-26 07:00:00,Asia/Bangkok,75.97602036,13.90830636,12.42307692,28.15649945
