Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature,location
0,2022-02-22 07:00:00,Asia/Bangkok,66.52941069958847,11.40534979423868,11.43621399176955,28.73405349794238,export-jsps017-1d.xlsx
1,2022-02-23 07:00:00,Asia/Bangkok,61.86298537604457,9.292479108635098,9.292479108635098,29.63935933147631,export-jsps017-1d.xlsx
2,2022-02-24 07:00:00,Asia/Bangkok,67.97005861111118,9.959722222222222,9.96111111111111,28.41148611111107,export-jsps017-1d.xlsx
3,2022-02-25 07:00:00,Asia/Bangkok,73.60182697160884,9.83983286908078,9.867688022284122,27.27403785488957,export-jsps017-1d.xlsx
4,2022-02-26 07:00:00,Asia/Bangkok,,10.09078212290503,10.0963687150838,,export-jsps017-1d.xlsx
5,2022-02-27 07:00:00,Asia/Bangkok,,7.231824417009602,7.231824417009602,,export-jsps017-1d.xlsx
6,2022-02-28 07:00:00,Asia/Bangkok,,8.803867403314918,8.803867403314918,,export-jsps017-1d.xlsx
7,2022-03-01 07:00:00,Asia/Bangkok,100.0,7.547353760445683,7.547353760445683,-5.079999999999999,export-jsps017-1d.xlsx
8,2022-03-02 07:00:00,Asia/Bangkok,100.0,9.237830319888735,9.237830319888735,-5.079999999999954,export-jsps017-1d.xlsx
9,2022-03-03 07:00:00,Asia/Bangkok,,11.45833333333333,11.45833333333333,,export-jsps017-1d.xlsx
10,2022-03-04 07:00:00,Asia/Bangkok,,9.354253835425384,9.357043235704323,,export-jsps017-1d.xlsx
11,2022-03-05 07:00:00,Asia/Bangkok,,11.82614742698192,11.90403337969402,,export-jsps017-1d.xlsx
12,2022-03-06 07:00:00,Asia/Bangkok,,19.76495132127955,20.0778859527121,,export-jsps017-1d.xlsx
13,2022-03-07 07:00:00,Asia/Bangkok,,20.43254520166898,21.26008344923505,,export-jsps017-1d.xlsx
14,2022-03-08 07:00:00,Asia/Bangkok,,19.3120665742025,19.95423023578363,,export-jsps017-1d.xlsx
15,2022-03-09 07:00:00,Asia/Bangkok,,8.720994475138122,8.852209944751381,,export-jsps017-1d.xlsx
16,2022-03-10 07:00:00,Asia/Bangkok,,12.98755186721992,12.99031811894882,,export-jsps017-1d.xlsx
17,2022-03-11 07:00:00,Asia/Bangkok,,21.31900138696255,21.90291262135922,,export-jsps017-1d.xlsx
18,2022-03-12 07:00:00,Asia/Bangkok,,40.95441988950276,50.90883977900553,,export-jsps017-1d.xlsx
19,2022-03-13 07:00:00,Asia/Bangkok,100.0,43.97777777777777,57.01666666666667,-5.309999999999961,export-jsps017-1d.xlsx
20,2022-03-14 07:00:00,Asia/Bangkok,100.0,22.30180806675939,23.74895977808599,-5.309999999999962,export-jsps017-1d.xlsx
21,2022-03-15 07:00:00,Asia/Bangkok,,11.95264623955432,11.97353760445682,,export-jsps017-1d.xlsx
22,2022-03-16 07:00:00,Asia/Bangkok,61.74781787439611,16.24844720496894,16.66873706004141,29.35028985507248,export-jsps017-1d.xlsx
23,2022-03-17 07:00:00,Asia/Bangkok,54.1409154910097,14.76348547717842,14.8298755186722,31.51196403872751,export-jsps017-1d.xlsx
24,2022-03-18 07:00:00,Asia/Bangkok,54.91925886426591,16.19529085872576,17.29085872576177,31.66432132963991,export-jsps017-1d.xlsx
25,2022-03-19 07:00:00,Asia/Bangkok,49.44268901251736,13.76495132127956,14.15438108484006,33.02617524339362,export-jsps017-1d.xlsx
26,2022-03-20 07:00:00,Asia/Bangkok,59.20602718446604,11.99417475728155,12.22912621359223,31.17126213592233,export-jsps017-1d.xlsx
27,2022-03-22 07:00:00,Asia/Bangkok,53.6042856818182,11.08636363636364,11.08636363636364,32.91540909090912,export-jsps017-1d.xlsx
28,2022-03-23 07:00:00,Asia/Bangkok,47.30303853820597,16.91376912378303,17.48956884561892,34.96607973421928,export-jsps017-1d.xlsx
29,2022-03-24 07:00:00,Asia/Bangkok,,13.76005547850208,13.87378640776699,,export-jsps017-1d.xlsx
30,2022-03-25 07:00:00,Asia/Bangkok,,10.740625,10.753125,,export-jsps017-1d.xlsx
